,Name,Latitude,Longitude,Zip_Code,Borough,geometry_layer,wkt
3334,69.118.130.201 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3335,69.118.4.167 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3336,69.119.154.156 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3337,69.119.154.170 ,40.68918991,-73.93778229,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93778229 40.68918991 0)
3338,69.119.156.159 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3339,69.120.92.119 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3340,69.122.130.159 ,40.69675064,-73.92462158,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92462158 40.69675064 0)
3341,69.122.131.211 ,40.69750977,-73.92414856,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92414856 40.69750977 0)
3342,69.122.82.33 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3343,69.123.251.19 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3344,69.123.254.78 ,40.69026184,-73.93499756,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93499756 40.69026184 0)
3345,69.123.89.133 ,40.6971817,-73.92154694,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92154694 40.6971817 0)
3346,69.124.221.215 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3347,70.19.85.24 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3348,70.23.53.119 ,40.68518829,-73.93993378,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93993378 40.68518829 0)
3349,70.23.53.14 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3350,70.23.53.190 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3351,71.105.165.174 ,40.68619919,-73.93121338,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93121338 40.68619919 0)
3352,71.105.165.78 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3353,71.105.48.20 ,40.68959045,-73.94081116,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94081116 40.68959045 0)
3354,71.105.48.27 ,40.68632889,-73.94306183,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94306183 40.68632889 0)
3355,71.105.69.13 ,40.69628906,-73.92475891,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92475891 40.69628906 0)
3356,71.190.149.25 ,40.69017029,-73.94436646,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94436646 40.69017029 0)
3357,71.190.55.126 ,40.69338989,-73.93711853,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93711853 40.69338989 0)
3358,72.68.173.28 ,40.69271088,-73.94178009,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94178009 40.69271088 0)
3359,72.69.107.246 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3360,74.101.125.171 ,40.68732834,-73.93441772,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93441772 40.68732834 0)
3361,74.101.125.65 ,40.69585037,-73.92816925,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92816925 40.69585037 0)
3362,96.250.207.123 ,40.69216156,-73.94251251,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94251251 40.69216156 0)
3363,96.250.207.88 ,40.69268036,-73.92246246,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92246246 40.69268036 0)
3364,96.56.14.170 ,40.69232941,-73.91307068,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.91307068 40.69232941 0)
3365,96.56.7.109 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3366,96.56.7.111 ,40.69250107,-73.92707825,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92707825 40.69250107 0)
3367,98.113.32.238 ,40.69631958,-73.92003632,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92003632 40.69631958 0)
3368,98.116.20.14 ,40.69092941,-73.92916107,11221.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.92916107 40.69092941 0)
3369,100.37.221.88 ,40.73307037,-73.95812225,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95812225 40.73307037 0)
3370,100.38.144.178 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3371,100.38.216.175 ,40.72777939,-73.9411087,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.9411087 40.72777939 0)
3372,100.38.216.72 ,40.73284149,-73.94255066,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94255066 40.73284149 0)
3373,100.38.216.75 ,40.73284149,-73.94255066,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94255066 40.73284149 0)
3374,108.14.246.138 ,40.72692108,-73.95870972,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95870972 40.72692108 0)
3375,108.21.57.50 ,40.73377991,-73.95822906,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95822906 40.73377991 0)
3376,108.21.84.179 ,40.72525024,-73.93779755,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93779755 40.72525024 0)
3377,108.46.37.226 ,40.72615814,-73.93572998,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93572998 40.72615814 0)
3378,108.54.119.48 ,40.72045898,-73.94703674,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94703674 40.72045898 0)
3379,108.6.20.248 ,40.72597885,-73.95307159,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95307159 40.72597885 0)
3380,141.155.156.106 ,40.73205185,-73.9589386,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.9589386 40.73205185 0)
3381,151.205.96.107 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3382,151.205.96.237 ,40.72877121,-73.95413208,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95413208 40.72877121 0)
3383,172.254.186.186 ,40.73165131,-73.95789337,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95789337 40.73165131 0)
3384,173.2.248.62 ,40.72721863,-73.94629669,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94629669 40.72721863 0)
3385,173.52.229.200 ,40.73448944,-73.95835114,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95835114 40.73448944 0)
3386,173.56.53.135 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3387,173.68.101.184 ,40.72095871,-73.94094849,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94094849 40.72095871 0)
3388,173.77.204.186 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3389,24.191.53.223 ,40.72525024,-73.93779755,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93779755 40.72525024 0)
3390,47.17.178.142 ,40.73667908,-73.95420074,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95420074 40.73667908 0)
3391,50.74.159.42 ,40.72615814,-73.93572998,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93572998 40.72615814 0)
3392,66.28.182.184 ,40.72409058,-73.95591736,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95591736 40.72409058 0)
3393,68.199.153.6 ,40.72695923,-73.9471283,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.9471283 40.72695923 0)
3394,68.237.90.89 ,40.7220192,-73.94484711,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94484711 40.7220192 0)
3395,70.107.92.19 ,40.72282028,-73.94117737,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94117737 40.72282028 0)
3396,70.23.37.50 ,40.723629,-73.95121765,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95121765 40.723629 0)
3397,71.105.25.149 ,40.73358154,-73.95651245,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95651245 40.73358154 0)
3398,71.105.25.151 ,40.73358154,-73.95651245,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95651245 40.73358154 0)
3399,71.105.25.49 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3400,71.105.25.91 ,40.72045898,-73.94703674,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94703674 40.72045898 0)
3401,71.105.9.214 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3402,71.167.75.105 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3403,71.183.108.197 ,40.73868942,-73.95349884,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95349884 40.73868942 0)
3404,71.183.253.232 ,40.72718048,-73.95630646,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95630646 40.72718048 0)
3405,71.190.232.181 ,40.72682953,-73.95050049,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95050049 40.72682953 0)
3406,71.246.123.243 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3407,72.80.171.56 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3408,96.224.58.86 ,40.73429108,-73.95662689,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95662689 40.73429108 0)
3409,96.232.156.172 ,40.72663879,-73.94371796,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94371796 40.72663879 0)
3410,96.232.156.66 ,40.73022842,-73.95385742,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95385742 40.73022842 0)
3411,96.232.188.207 ,40.71873856,-73.94949341,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94949341 40.71873856 0)
3412,96.246.47.159 ,40.72267914,-73.94496155,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94496155 40.72267914 0)
3413,96.246.47.213 ,40.72409058,-73.95591736,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95591736 40.72409058 0)
3414,96.246.47.70 ,40.72615814,-73.93572998,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93572998 40.72615814 0)
3415,96.250.207.24 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3416,96.250.207.98 ,40.72797012,-73.93965149,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.93965149 40.72797012 0)
3417,96.250.63.234 ,40.72832108,-73.94476318,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94476318 40.72832108 0)
3418,98.113.43.131 ,40.72283936,-73.94068146,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94068146 40.72283936 0)
3419,98.116.204.207 ,40.72764969,-73.94802094,11222.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.94802094 40.72764969 0)
3420,100.12.149.185 ,40.59202957,-73.98435211,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98435211 40.59202957 0)
3421,100.2.122.51 ,40.60398102,-73.98561859,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98561859 40.60398102 0)
3422,100.2.134.190 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3423,100.2.159.194 ,40.60646057,-73.96710968,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96710968 40.60646057 0)
3424,100.2.159.203 ,40.5871582,-73.97148132,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97148132 40.5871582 0)
3425,100.2.161.235 ,40.60427856,-73.98284149,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98284149 40.60427856 0)
3426,100.2.198.116 ,40.602211,-73.97960663,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97960663 40.602211 0)
3427,100.2.198.246 ,40.59386063,-73.96896362,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96896362 40.59386063 0)
3428,100.2.198.48 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3429,100.2.23.148 ,40.58956146,-73.97286224,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97286224 40.58956146 0)
3430,100.2.23.59 ,40.60366821,-73.9631424,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.9631424 40.60366821 0)
3431,100.33.57.98 ,40.59241867,-73.95993805,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95993805 40.59241867 0)
3432,100.37.125.63 ,40.60102081,-73.96263885,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96263885 40.60102081 0)
3433,100.37.148.253 ,40.59268188,-73.98155212,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98155212 40.59268188 0)
3434,100.38.228.26 ,40.59880829,-73.96705627,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96705627 40.59880829 0)
3435,100.38.231.169 ,40.60525894,-73.98538971,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98538971 40.60525894 0)
3436,100.38.231.51 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3437,100.38.32.108 ,40.59711838,-73.9824295,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.9824295 40.59711838 0)
3438,100.38.90.61 ,40.59191132,-73.96765137,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96765137 40.59191132 0)
3439,104.129.138.138 ,40.59386063,-73.96990967,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96990967 40.59386063 0)
3440,108.14.73.138 ,40.59606934,-73.97577667,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97577667 40.59606934 0)
3441,108.21.64.26 ,40.59247971,-73.96585846,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96585846 40.59247971 0)
3442,108.21.98.123 ,40.60763931,-73.96968079,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96968079 40.60763931 0)
3443,108.29.142.103 ,40.60364151,-73.96658325,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96658325 40.60364151 0)
3444,108.29.142.130 ,40.60364151,-73.96658325,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96658325 40.60364151 0)
3445,108.29.202.28 ,40.60390854,-73.96412659,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96412659 40.60390854 0)
3446,108.29.207.138 ,40.60398102,-73.98561859,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98561859 40.60398102 0)
3447,108.29.36.38 ,40.59978104,-73.96867371,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96867371 40.59978104 0)
3448,108.30.105.81 ,40.60982895,-73.96382904,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96382904 40.60982895 0)
3449,108.30.11.41 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3450,108.30.110.250 ,40.59241867,-73.95993805,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.95993805 40.59241867 0)
3451,108.30.230.64 ,40.59870911,-73.96798706,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96798706 40.59870911 0)
3452,108.30.230.79 ,40.60570908,-73.97186279,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97186279 40.60570908 0)
3453,108.30.60.74 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3454,108.30.60.92 ,40.60763168,-73.97383118,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97383118 40.60763168 0)
3455,108.30.80.223 ,40.60972977,-73.96475983,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96475983 40.60972977 0)
3456,108.41.114.27 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3457,108.41.140.14 ,40.5839119,-73.97318268,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97318268 40.5839119 0)
3458,108.41.140.247 ,40.60398102,-73.98561859,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98561859 40.60398102 0)
3459,108.41.140.59 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3460,108.41.140.9 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3461,108.41.254.240 ,40.60457993,-73.96248627,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96248627 40.60457993 0)
3462,108.41.254.243 ,40.60457993,-73.96248627,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96248627 40.60457993 0)
3463,108.54.165.130 ,40.60179901,-73.98330688,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98330688 40.60179901 0)
3464,108.54.71.151 ,40.59611893,-73.97032928,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97032928 40.59611893 0)
3465,108.6.11.45 ,40.59840012,-73.97077179,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97077179 40.59840012 0)
3466,108.6.124.27 ,40.60628128,-73.97141266,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97141266 40.60628128 0)
3467,108.6.124.50 ,40.60036087,-73.97454071,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97454071 40.60036087 0)
3468,108.6.124.78 ,40.59957886,-73.97052002,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97052002 40.59957886 0)
3469,108.6.133.222 ,40.59268188,-73.98155212,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98155212 40.59268188 0)
3470,108.6.200.119 ,40.5931015,-73.9600296,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.9600296 40.5931015 0)
3471,108.6.237.221 ,40.60684967,-73.97100067,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97100067 40.60684967 0)
3472,108.6.237.69 ,40.60253143,-73.97667694,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97667694 40.60253143 0)
3473,108.6.237.72 ,40.60152817,-73.9749527,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.9749527 40.60152817 0)
3474,108.6.40.131 ,40.59143066,-73.98179626,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98179626 40.59143066 0)
3475,108.6.40.183 ,40.59120941,-73.97405243,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97405243 40.59120941 0)
3476,148.74.21.190 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3477,148.74.26.211 ,40.5914917,-73.96504211,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96504211 40.5914917 0)
3478,148.74.27.173 ,40.59024048,-73.96630096,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96630096 40.59024048 0)
3479,162.83.143.135 ,40.60269165,-73.96444702,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96444702 40.60269165 0)
3480,162.83.151.195 ,40.60890961,-73.96217346,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96217346 40.60890961 0)
3481,173.220.62.98 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3482,173.56.226.206 ,40.60700989,-73.97949219,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97949219 40.60700989 0)
3483,173.56.226.47 ,40.60567093,-73.97025299,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97025299 40.60567093 0)
3484,173.56.81.6 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3485,173.68.79.29 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3486,174.44.193.191 ,40.60786819,-73.96737671,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96737671 40.60786819 0)
3487,174.44.193.248 ,40.60480118,-73.96819305,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96819305 40.60480118 0)
3488,174.44.200.6 ,40.5993309,-73.96231842,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96231842 40.5993309 0)
3489,174.44.201.195 ,40.60615158,-73.96272278,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96272278 40.60615158 0)
3490,174.44.202.9 ,40.60860062,-73.96501923,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96501923 40.60860062 0)
3491,174.44.203.240 ,40.60102844,-73.96842957,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96842957 40.60102844 0)
3492,174.44.66.197 ,40.59909058,-73.97489929,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97489929 40.59909058 0)
3493,174.44.71.181 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3494,24.186.174.210 ,40.60615158,-73.96272278,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.96272278 40.60615158 0)
3495,24.188.152.179 ,40.59622955,-73.97406769,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97406769 40.59622955 0)
3496,24.188.25.125 ,40.60311127,-73.98213959,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98213959 40.60311127 0)
3497,24.188.25.178 ,40.60427094,-73.98094177,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98094177 40.60427094 0)
3498,24.188.27.137 ,40.60630035,-73.97598267,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97598267 40.60630035 0)
3499,24.189.28.168 ,40.60456848,-73.98674774,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98674774 40.60456848 0)
3500,24.189.28.171 ,40.60456848,-73.98674774,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.98674774 40.60456848 0)
3501,24.190.238.167 ,40.60083008,-73.97028351,11223.0,Brooklyn,Hikvision: Brooklyn (Layer 2 of 3),POINT Z (-73.97028351 40.60083008 0)
