,Data_Source,Camera_Count,geometry,x,y
6263,Hikvision,1,POINT (-73.95204926 40.637660979999985),-73.95204926,40.637660979999985
6264,Hikvision,1,POINT (-73.94319916000002 40.63029861),-73.94319916000002,40.63029861
6265,Hikvision,1,POINT (-73.95593262 40.628849030000005),-73.95593262,40.628849030000005
6266,Hikvision,1,POINT (-73.94187927 40.633190160000005),-73.94187927,40.633190160000005
6267,Hikvision,1,POINT (-73.9469223 40.63518906),-73.9469223,40.63518906
6268,Hikvision,1,POINT (-73.93760681 40.62873840000002),-73.93760681,40.62873840000002
6269,Hikvision,1,POINT (-73.94145966 40.623710630000005),-73.94145966,40.623710630000005
6270,Hikvision,1,POINT (-73.94931793 40.633171080000004),-73.94931793,40.633171080000004
6271,Hikvision,1,POINT (-73.94187927 40.633190160000005),-73.94187927,40.633190160000005
6272,Hikvision,1,POINT (-73.94589996 40.62556075999999),-73.94589996,40.62556075999999
6273,Hikvision,1,POINT (-73.95072937 40.613868710000006),-73.95072937,40.613868710000006
6274,Hikvision,1,POINT (-73.94091034 40.63325118999998),-73.94091034,40.63325118999998
6275,Hikvision,1,POINT (-73.94589996 40.62556075999999),-73.94589996,40.62556075999999
6276,Hikvision,1,POINT (-73.95304108 40.62609863000001),-73.95304108,40.62609863000001
6277,Hikvision,1,POINT (-73.93412781 40.627780909999984),-73.93412781,40.627780909999984
6278,Hikvision,1,POINT (-73.95168304 40.61893082000002),-73.95168304,40.61893082000002
6279,Hikvision,1,POINT (-73.93811798 40.63341904000001),-73.93811798,40.63341904000001
6280,Hikvision,1,POINT (-73.95033264 40.614250180000006),-73.95033264,40.614250180000006
6281,Hikvision,1,POINT (-73.94698334 40.6400795),-73.94698334,40.6400795
6282,Hikvision,1,POINT (-73.93836212 40.63573074),-73.93836212,40.63573074
6283,Hikvision,1,POINT (-73.93641663 40.62670135),-73.93641663,40.62670135
6284,Hikvision,1,POINT (-73.93641663 40.62670135),-73.93641663,40.62670135
6285,Hikvision,1,POINT (-73.93926239 40.62652969),-73.93926239,40.62652969
6286,Hikvision,1,POINT (-73.94319916000002 40.63029861),-73.94319916000002,40.63029861
6287,Hikvision,1,POINT (-73.94471741 40.62578964),-73.94471741,40.62578964
6288,Hikvision,1,POINT (-73.93904877 40.63336182),-73.93904877,40.63336182
6289,Hikvision,1,POINT (-73.95410919 40.70639038000001),-73.95410919,40.70639038000001
6290,Hikvision,1,POINT (-73.94924164 40.71837997000001),-73.94924164,40.71837997000001
6291,Hikvision,1,POINT (-73.94510651 40.71722031000001),-73.94510651,40.71722031000001
6292,Hikvision,1,POINT (-73.9521637 40.71002959999999),-73.9521637,40.71002959999999
6293,Hikvision,1,POINT (-73.94185638 40.71723938000002),-73.94185638,40.71723938000002
6294,Hikvision,1,POINT (-73.95742798 40.71065903000001),-73.95742798,40.71065903000001
6295,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6296,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6297,Hikvision,1,POINT (-73.9511795 40.71339035000001),-73.9511795,40.71339035000001
6298,Hikvision,1,POINT (-73.95707703 40.717430109999995),-73.95707703,40.717430109999995
6299,Hikvision,1,POINT (-73.93611908 40.71831130999999),-73.93611908,40.71831130999999
6300,Hikvision,1,POINT (-73.95165253 40.71709823999999),-73.95165253,40.71709823999999
6301,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6302,Hikvision,1,POINT (-73.95295715 40.71157073999999),-73.95295715,40.71157073999999
6303,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6304,Hikvision,1,POINT (-73.95384979 40.71812057000002),-73.95384979,40.71812057000002
6305,Hikvision,1,POINT (-73.95812225 40.70923995999999),-73.95812225,40.70923995999999
6306,Hikvision,1,POINT (-73.96661377 40.707118990000005),-73.96661377,40.707118990000005
6307,Hikvision,1,POINT (-73.95687103 40.71136093),-73.95687103,40.71136093
6308,Hikvision,1,POINT (-73.95411682 40.70492935000001),-73.95411682,40.70492935000001
6309,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6310,Hikvision,1,POINT (-73.95040894 40.72035979999999),-73.95040894,40.72035979999999
6311,Hikvision,1,POINT (-73.9631424 40.703948970000006),-73.9631424,40.703948970000006
6312,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6313,Hikvision,1,POINT (-73.95960999000002 40.71332932000001),-73.95960999000002,40.71332932000001
6314,Hikvision,1,POINT (-73.94454956 40.71364975000001),-73.94454956,40.71364975000001
6315,Hikvision,1,POINT (-73.94233704 40.713798520000005),-73.94233704,40.713798520000005
6316,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6317,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6318,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6319,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6320,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6321,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6322,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6323,Hikvision,1,POINT (-73.95278931 40.71744919),-73.95278931,40.71744919
6324,Hikvision,1,POINT (-73.9624176 40.71139145),-73.9624176,40.71139145
6325,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6326,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6327,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6328,Hikvision,1,POINT (-73.94924164 40.71837997000001),-73.94924164,40.71837997000001
6329,Hikvision,1,POINT (-73.95665741 40.704261779999996),-73.95665741,40.704261779999996
6330,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6331,Hikvision,1,POINT (-73.95819092 40.71466063999999),-73.95819092,40.71466063999999
6332,Hikvision,1,POINT (-73.95381927 40.70542145000001),-73.95381927,40.70542145000001
6333,Hikvision,1,POINT (-73.93934631 40.717369080000005),-73.93934631,40.717369080000005
6334,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6335,Hikvision,1,POINT (-73.96099854 40.70534134),-73.96099854,40.70534134
6336,Hikvision,1,POINT (-73.96337891 40.708629609999996),-73.96337891,40.708629609999996
6337,Hikvision,1,POINT (-73.95613098 40.714130399999995),-73.95613098,40.714130399999995
6338,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6339,Hikvision,1,POINT (-73.95793152 40.70539092999999),-73.95793152,40.70539092999999
6340,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6341,Hikvision,1,POINT (-73.96217346 40.70507049999998),-73.96217346,40.70507049999998
6342,Hikvision,1,POINT (-73.95475006 40.70549011000001),-73.95475006,40.70549011000001
6343,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6344,Hikvision,1,POINT (-73.94589233 40.71327972),-73.94589233,40.71327972
6345,Hikvision,1,POINT (-73.95556641 40.71339034999999),-73.95556641,40.71339034999999
6346,Hikvision,1,POINT (-73.94724274 40.71641159000001),-73.94724274,40.71641159000001
6347,Hikvision,1,POINT (-73.94278717 40.71488190000001),-73.94278717,40.71488190000001
6348,Hikvision,1,POINT (-73.95803833 40.715938570000006),-73.95803833,40.715938570000006
6349,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6350,Hikvision,1,POINT (-73.95166016 40.714298250000006),-73.95166016,40.714298250000006
6351,Hikvision,1,POINT (-73.96337891 40.708629609999996),-73.96337891,40.708629609999996
6352,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6353,Hikvision,1,POINT (-73.9631424 40.703948970000006),-73.9631424,40.703948970000006
6354,Hikvision,1,POINT (-73.9553833 40.706058500000005),-73.9553833,40.706058500000005
6355,Hikvision,1,POINT (-73.95776367 40.701110840000005),-73.95776367,40.701110840000005
6356,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6357,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6358,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6359,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6360,Hikvision,1,POINT (-73.95783997 40.70251083000001),-73.95783997,40.70251083000001
6361,Hikvision,1,POINT (-73.94831085 40.71268845),-73.94831085,40.71268845
6362,Hikvision,1,POINT (-73.96089935 40.70875931),-73.96089935,40.70875931
6363,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6364,Hikvision,1,POINT (-73.95835876 40.71501923000001),-73.95835876,40.71501923000001
6365,Hikvision,1,POINT (-73.93551635999998 40.716991419999985),-73.93551635999998,40.716991419999985
6366,Hikvision,1,POINT (-73.96781921000002 40.71240997000001),-73.96781921000002,40.71240997000001
6367,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6368,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6369,Hikvision,1,POINT (-73.9540863 40.70988846000001),-73.9540863,40.70988846000001
6370,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6371,Hikvision,1,POINT (-73.9631424 40.703948970000006),-73.9631424,40.703948970000006
6372,Hikvision,1,POINT (-73.94622803 40.71712112),-73.94622803,40.71712112
6373,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6374,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6375,Hikvision,1,POINT (-73.93248749 40.71429825000001),-73.93248749,40.71429825000001
6376,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6377,Hikvision,1,POINT (-73.95388794 40.71976852000001),-73.95388794,40.71976852000001
6378,Hikvision,1,POINT (-73.96089935 40.70875931),-73.96089935,40.70875931
6379,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6380,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6381,Hikvision,1,POINT (-73.9511795 40.71818923999999),-73.9511795,40.71818923999999
6382,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6383,Hikvision,1,POINT (-73.95526886 40.71257019),-73.95526886,40.71257019
6384,Hikvision,1,POINT (-73.95388794 40.71976852000001),-73.95388794,40.71976852000001
6385,Hikvision,1,POINT (-73.94641876 40.711669920000006),-73.94641876,40.711669920000006
6386,Hikvision,1,POINT (-73.95812225 40.70923995999999),-73.95812225,40.70923995999999
6387,Hikvision,1,POINT (-73.95059204 40.714649200000004),-73.95059204,40.714649200000004
6388,Hikvision,1,POINT (-73.95105743000002 40.71749115000001),-73.95105743000002,40.71749115000001
6389,Hikvision,1,POINT (-73.95271301 40.705459590000004),-73.95271301,40.705459590000004
6390,Hikvision,1,POINT (-73.95278931 40.71744919),-73.95278931,40.71744919
6391,Hikvision,1,POINT (-73.9065094 40.67031097000002),-73.9065094,40.67031097000002
6392,Hikvision,1,POINT (-73.90337372 40.65605927),-73.90337372,40.65605927
6393,Hikvision,1,POINT (-73.90529633 40.67309952000001),-73.90529633,40.67309952000001
6394,Hikvision,1,POINT (-73.91445923 40.663318630000006),-73.91445923,40.663318630000006
6395,Hikvision,1,POINT (-73.90283203 40.663448330000016),-73.90283203,40.663448330000016
6396,Hikvision,1,POINT (-73.90434265 40.65591812),-73.90434265,40.65591812
6397,Hikvision,1,POINT (-73.90467072 40.67255019999999),-73.90467072,40.67255019999999
6398,Hikvision,1,POINT (-73.90899658 40.669281010000006),-73.90899658,40.669281010000006
6399,Hikvision,1,POINT (-73.91262054 40.65802002),-73.91262054,40.65802002
6400,Hikvision,1,POINT (-73.90772247000001 40.665130620000006),-73.90772247000001,40.665130620000006
6401,Hikvision,1,POINT (-73.9046936 40.663181300000005),-73.9046936,40.663181300000005
6402,Hikvision,1,POINT (-73.91259765999999 40.66360092),-73.91259765999999,40.66360092
6403,Hikvision,1,POINT (-73.91142273 40.65898895),-73.91142273,40.65898895
6404,Hikvision,1,POINT (-73.91581726 40.65467833999998),-73.91581726,40.65467833999998
6405,Hikvision,1,POINT (-73.90457916 40.666389470000006),-73.90457916,40.666389470000006
6406,Hikvision,1,POINT (-73.91027069 40.66976165999999),-73.91027069,40.66976165999999
6407,Hikvision,1,POINT (-73.9055481 40.668491360000004),-73.9055481,40.668491360000004
6408,Hikvision,1,POINT (-73.91557312 40.6570282),-73.91557312,40.6570282
6409,Hikvision,1,POINT (-73.92363739 40.66305161),-73.92363739,40.66305161
6410,Hikvision,1,POINT (-73.9141922 40.66785811999999),-73.9141922,40.66785811999999
6411,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6412,Hikvision,1,POINT (-73.91139221 40.65953827000001),-73.91139221,40.65953827000001
6413,Hikvision,1,POINT (-73.91635895 40.65652084000001),-73.91635895,40.65652084000001
6414,Hikvision,1,POINT (-73.9136734 40.665840149999994),-73.9136734,40.665840149999994
6415,Hikvision,1,POINT (-73.92301941 40.65782928),-73.92301941,40.65782928
6416,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6417,Hikvision,1,POINT (-73.91259765999999 40.66360092),-73.91259765999999,40.66360092
6418,Hikvision,1,POINT (-73.91259765999999 40.66360092),-73.91259765999999,40.66360092
6419,Hikvision,1,POINT (-73.91468811 40.66983032000001),-73.91468811,40.66983032000001
6420,Hikvision,1,POINT (-73.90817261 40.667030329999996),-73.90817261,40.667030329999996
6421,Hikvision,1,POINT (-73.90817261 40.667030329999996),-73.90817261,40.667030329999996
6422,Hikvision,1,POINT (-73.90991974 40.65507889),-73.90991974,40.65507889
6423,Hikvision,1,POINT (-73.91754913000001 40.66207122999999),-73.91754913000001,40.66207122999999
6424,Hikvision,1,POINT (-73.91972351 40.654869080000005),-73.91972351,40.654869080000005
6425,Hikvision,1,POINT (-73.91738129 40.65866852000001),-73.91738129,40.65866852000001
6426,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6427,Hikvision,1,POINT (-73.90841675 40.664230350000004),-73.90841675,40.664230350000004
6428,Hikvision,1,POINT (-73.91432953 40.66094971000001),-73.91432953,40.66094971000001
6429,Hikvision,1,POINT (-73.9152832 40.66080856000002),-73.9152832,40.66080856000002
6430,Hikvision,1,POINT (-73.91262054 40.65802002),-73.91262054,40.65802002
6431,Hikvision,1,POINT (-73.91175842 40.66611861999999),-73.91175842,40.66611861999999
6432,Hikvision,1,POINT (-73.91432953 40.66094971000001),-73.91432953,40.66094971000001
6433,Hikvision,1,POINT (-73.92163086 40.65879058999998),-73.92163086,40.65879058999998
6434,Hikvision,1,POINT (-73.92163086 40.65879058999998),-73.92163086,40.65879058999998
6435,Hikvision,1,POINT (-73.90656281000001 40.66450881999999),-73.90656281000001,40.66450881999999
6436,Hikvision,1,POINT (-73.91323089999999 40.66801071000002),-73.91323089999999,40.66801071000002
6437,Hikvision,1,POINT (-73.90177917 40.66122055),-73.90177917,40.66122055
6438,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6439,Hikvision,1,POINT (-73.91017914 40.65996933),-73.91017914,40.65996933
6440,Hikvision,1,POINT (-73.90751648 40.657108309999984),-73.90751648,40.657108309999984
6441,Hikvision,1,POINT (-73.92594147000001 40.661548610000004),-73.92594147000001,40.661548610000004
6442,Hikvision,1,POINT (-73.92253876 40.66622162000001),-73.92253876,40.66622162000001
6443,Hikvision,1,POINT (-73.91723633 40.65594863999998),-73.91723633,40.65594863999998
6444,Hikvision,1,POINT (-73.91468811 40.66983032000001),-73.91468811,40.66983032000001
6445,Hikvision,1,POINT (-73.92363739 40.66305161),-73.92363739,40.66305161
6446,Hikvision,1,POINT (-73.91459656 40.654930109999995),-73.91459656,40.654930109999995
6447,Hikvision,1,POINT (-73.91818237 40.65814972000001),-73.91818237,40.65814972000001
6448,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6449,Hikvision,1,POINT (-73.92301941 40.65782928),-73.92301941,40.65782928
6450,Hikvision,1,POINT (-73.91323089999999 40.66801071000002),-73.91323089999999,40.66801071000002
6451,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6452,Hikvision,1,POINT (-73.90656281000001 40.66450881999999),-73.90656281000001,40.66450881999999
6453,Hikvision,1,POINT (-73.91259765999999 40.66360092),-73.91259765999999,40.66360092
6454,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6455,Hikvision,1,POINT (-73.92891692999999 40.664218899999995),-73.92891692999999,40.664218899999995
6456,Hikvision,1,POINT (-73.91103363 40.65745162999999),-73.91103363,40.65745162999999
6457,Hikvision,1,POINT (-73.91510773 40.66772842),-73.91510773,40.66772842
6458,Hikvision,1,POINT (-73.90045929 40.65982055999999),-73.90045929,40.65982055999999
6459,Hikvision,1,POINT (-73.90969086 40.67116164999999),-73.90969086,40.67116164999999
6460,Hikvision,1,POINT (-73.91191864 40.662899020000005),-73.91191864,40.662899020000005
6461,Hikvision,1,POINT (-73.9203186 40.656509400000026),-73.9203186,40.656509400000026
6462,Hikvision,1,POINT (-73.91616058 40.66997147000001),-73.91616058,40.66997147000001
6463,Hikvision,1,POINT (-73.91259765999999 40.66360092),-73.91259765999999,40.66360092
6464,Hikvision,1,POINT (-73.9127121 40.66598129000001),-73.9127121,40.66598129000001
6465,Hikvision,1,POINT (-73.9127121 40.66598129000001),-73.9127121,40.66598129000001
6466,Hikvision,1,POINT (-73.9127121 40.66598129000001),-73.9127121,40.66598129000001
6467,Hikvision,1,POINT (-73.90814972 40.673439030000004),-73.90814972,40.673439030000004
6468,Hikvision,1,POINT (-73.92594147000001 40.661548610000004),-73.92594147000001,40.661548610000004
6469,Hikvision,1,POINT (-73.91468811 40.66983032000001),-73.91468811,40.66983032000001
6470,Hikvision,1,POINT (-73.90766144 40.661491390000016),-73.90766144,40.661491390000016
6471,Hikvision,1,POINT (-73.90766144 40.661491390000016),-73.90766144,40.661491390000016
6472,Hikvision,1,POINT (-73.90177917 40.66122055),-73.90177917,40.66122055
6473,Hikvision,1,POINT (-73.90409088 40.65690994000001),-73.90409088,40.65690994000001
6474,Hikvision,1,POINT (-73.92891692999999 40.664218899999995),-73.92891692999999,40.664218899999995
6475,Hikvision,1,POINT (-73.92555237 40.659000400000004),-73.92555237,40.659000400000004
6476,Hikvision,1,POINT (-73.9059906 40.654869080000005),-73.9059906,40.654869080000005
6477,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6478,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6479,Hikvision,1,POINT (-73.90403748 40.67002106000001),-73.90403748,40.67002106000001
6480,Hikvision,1,POINT (-73.92163086 40.65879058999998),-73.92163086,40.65879058999998
6481,Hikvision,1,POINT (-73.92555237 40.659000400000004),-73.92555237,40.659000400000004
6482,Hikvision,1,POINT (-73.92610931 40.660049440000016),-73.92610931,40.660049440000016
6483,Hikvision,1,POINT (-73.92555237 40.659000400000004),-73.92555237,40.659000400000004
6484,Hikvision,1,POINT (-73.92006683 40.66168976000001),-73.92006683,40.66168976000001
6485,Hikvision,1,POINT (-73.91152954 40.66136931999999),-73.91152954,40.66136931999999
6486,Hikvision,1,POINT (-73.92498779 40.66358185),-73.92498779,40.66358185
6487,Hikvision,1,POINT (-73.92688751 40.66529846000001),-73.92688751,40.66529846000001
6488,Hikvision,1,POINT (-73.92224884 40.65602875000001),-73.92224884,40.65602875000001
6489,Hikvision,1,POINT (-73.90814972 40.673439030000004),-73.90814972,40.673439030000004
6490,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6491,Hikvision,1,POINT (-73.91886139 40.66717148000002),-73.91886139,40.66717148000002
6492,Hikvision,1,POINT (-73.90879822 40.66576004),-73.90879822,40.66576004
6493,Hikvision,1,POINT (-73.9136734 40.665840149999994),-73.9136734,40.665840149999994
6494,Hikvision,1,POINT (-73.90457916 40.666389470000006),-73.90457916,40.666389470000006
6495,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6496,Hikvision,1,POINT (-73.91220855999998 40.65639877000002),-73.91220855999998,40.65639877000002
6497,Hikvision,1,POINT (-73.92546082 40.66468811),-73.92546082,40.66468811
6498,Hikvision,1,POINT (-73.91523743 40.66640091),-73.91523743,40.66640091
6499,Hikvision,1,POINT (-73.91208649 40.65969086),-73.91208649,40.65969086
6500,Hikvision,1,POINT (-73.91970062 40.66292191),-73.91970062,40.66292191
6501,Hikvision,1,POINT (-73.90618896 40.67102051),-73.90618896,40.67102051
6502,Hikvision,1,POINT (-73.90403748 40.67002106000001),-73.90403748,40.67002106000001
6503,Hikvision,1,POINT (-73.9055481 40.660659790000004),-73.9055481,40.660659790000004
6504,Hikvision,1,POINT (-73.90400696 40.66247939999999),-73.90400696,40.66247939999999
6505,Hikvision,1,POINT (-73.90841675 40.664230350000004),-73.90841675,40.664230350000004
6506,Hikvision,1,POINT (-73.91905975 40.65758133000002),-73.91905975,40.65758133000002
6507,Hikvision,1,POINT (-73.91249084 40.66122055000002),-73.91249084,40.66122055000002
6508,Hikvision,1,POINT (-73.90915680000002 40.66728973),-73.90915680000002,40.66728973
6509,Hikvision,1,POINT (-73.92697906 40.662551879999995),-73.92697906,40.662551879999995
6510,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6511,Hikvision,1,POINT (-73.91818237 40.65814972000001),-73.91818237,40.65814972000001
6512,Hikvision,1,POINT (-73.92697906 40.662551879999995),-73.92697906,40.662551879999995
6513,Hikvision,1,POINT (-73.92301941 40.65782928),-73.92301941,40.65782928
6514,Hikvision,1,POINT (-73.92484283 40.65945815999999),-73.92484283,40.65945815999999
6515,Hikvision,1,POINT (-73.91786194 40.65977097),-73.91786194,40.65977097
6516,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6517,Hikvision,1,POINT (-73.91902161 40.66012955000001),-73.91902161,40.66012955000001
6518,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6519,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6520,Hikvision,1,POINT (-73.91075134 40.65829086000001),-73.91075134,40.65829086000001
6521,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6522,Hikvision,1,POINT (-73.90656281000001 40.66450881999999),-73.90656281000001,40.66450881999999
6523,Hikvision,1,POINT (-73.92102814 40.66193008),-73.92102814,40.66193008
6524,Hikvision,1,POINT (-73.92102814 40.66193008),-73.92102814,40.66193008
6525,Hikvision,1,POINT (-73.92736816 40.66062927000001),-73.92736816,40.66062927000001
6526,Hikvision,1,POINT (-73.92102814 40.66193008),-73.92102814,40.66193008
6527,Hikvision,1,POINT (-73.92363739 40.66305161),-73.92363739,40.66305161
6528,Hikvision,1,POINT (-73.91557312 40.6570282),-73.91557312,40.6570282
6529,Hikvision,1,POINT (-73.92121887 40.65676117000002),-73.92121887,40.65676117000002
6530,Hikvision,1,POINT (-73.91532898 40.66437149000001),-73.91532898,40.66437149000001
6531,Hikvision,1,POINT (-73.90457916 40.666389470000006),-73.90457916,40.666389470000006
6532,Hikvision,1,POINT (-73.92523193 40.66202164),-73.92523193,40.66202164
6533,Hikvision,1,POINT (-73.91169739 40.658149720000004),-73.91169739,40.658149720000004
6534,Hikvision,1,POINT (-73.92948151 40.662528990000006),-73.92948151,40.662528990000006
6535,Hikvision,1,POINT (-73.90457916 40.666389470000006),-73.90457916,40.666389470000006
6536,Hikvision,1,POINT (-73.92301941 40.65782928),-73.92301941,40.65782928
6537,Hikvision,1,POINT (-73.91889954 40.66345978000002),-73.91889954,40.66345978000002
6538,Hikvision,1,POINT (-73.91902161 40.66012955000001),-73.91902161,40.66012955000001
6539,Hikvision,1,POINT (-73.90270996000001 40.666660310000005),-73.90270996000001,40.666660310000005
6540,Hikvision,1,POINT (-73.90138245 40.65967941000001),-73.90138245,40.65967941000001
6541,Hikvision,1,POINT (-73.91345978 40.65650177000001),-73.91345978,40.65650177000001
6542,Hikvision,1,POINT (-73.90402222 40.66806029999999),-73.90402222,40.66806029999999
6543,Hikvision,1,POINT (-73.91259765999999 40.66360092),-73.91259765999999,40.66360092
6544,Hikvision,1,POINT (-73.92285919 40.659339900000006),-73.92285919,40.659339900000006
6545,Hikvision,1,POINT (-73.90872955 40.66104126),-73.90872955,40.66104126
6546,Hikvision,1,POINT (-73.92269897 40.66085051999998),-73.92269897,40.66085051999998
6547,Hikvision,1,POINT (-73.92102814 40.66193008),-73.92102814,40.66193008
6548,Hikvision,1,POINT (-73.92791748 40.66167831),-73.92791748,40.66167831
6549,Hikvision,1,POINT (-73.91459656 40.654930109999995),-73.91459656,40.654930109999995
6550,Hikvision,1,POINT (-73.90270233 40.66107941),-73.90270233,40.66107941
6551,Hikvision,1,POINT (-73.92125702 40.668350220000015),-73.92125702,40.668350220000015
6552,Hikvision,1,POINT (-73.90747833 40.66992188),-73.90747833,40.66992188
6553,Hikvision,1,POINT (-73.91445923 40.663318630000006),-73.91445923,40.663318630000006
6554,Hikvision,1,POINT (-73.90688324 40.66762923999998),-73.90688324,40.66762923999998
6555,Hikvision,1,POINT (-73.91880798 40.66881942999999),-73.91880798,40.66881942999999
6556,Hikvision,1,POINT (-73.91445923 40.663318630000006),-73.91445923,40.663318630000006
6557,Hikvision,1,POINT (-73.91136169 40.664581300000016),-73.91136169,40.664581300000016
6558,Hikvision,1,POINT (-73.90656281000001 40.66450881999999),-73.90656281000001,40.66450881999999
6559,Hikvision,1,POINT (-73.90979003999999 40.65842819),-73.90979003999999,40.65842819
6560,Hikvision,1,POINT (-73.91445923 40.663318630000006),-73.91445923,40.663318630000006
6561,Hikvision,1,POINT (-73.90463257 40.66862106000001),-73.90463257,40.66862106000001
6562,Hikvision,1,POINT (-73.90651703 40.67227173),-73.90651703,40.67227173
6563,Hikvision,1,POINT (-73.92640686 40.66418075999998),-73.92640686,40.66418075999998
6564,Hikvision,1,POINT (-73.90840149 40.67356873),-73.90840149,40.67356873
6565,Hikvision,1,POINT (-73.91208649 40.65969086),-73.91208649,40.65969086
6566,Hikvision,1,POINT (-73.90840149 40.67356873),-73.90840149,40.67356873
6567,Hikvision,1,POINT (-73.92484283 40.65945815999999),-73.92484283,40.65945815999999
6568,Hikvision,1,POINT (-73.90618896 40.67102051),-73.90618896,40.67102051
6569,Hikvision,1,POINT (-73.91459656 40.654930109999995),-73.91459656,40.654930109999995
6570,Hikvision,1,POINT (-73.92269897 40.66085051999998),-73.92269897,40.66085051999998
6571,Hikvision,1,POINT (-73.91969299 40.66704940999999),-73.91969299,40.66704940999999
6572,Hikvision,1,POINT (-73.91133881 40.66828918),-73.91133881,40.66828918
6573,Hikvision,1,POINT (-73.92736816 40.66062927000001),-73.92736816,40.66062927000001
6574,Hikvision,1,POINT (-73.9105835 40.661510469999996),-73.9105835,40.661510469999996
6575,Hikvision,1,POINT (-73.9228363 40.66355896),-73.9228363,40.66355896
6576,Hikvision,1,POINT (-73.91623687999999 40.660671230000005),-73.91623687999999,40.660671230000005
