,PanoramaId,n_cameras_median,attached_street_median,attached_building_median,attached_unknown_median,type_dome_median,type_bullet_median,type_unknown_median,n_cameras_agreement,attached_street_agreement,attached_building_agreement,attached_unknown_agreement,type_dome_agreement,type_bullet_agreement,type_unknown_agreement,Lat,Long,geometry_pano,BoroName,URL,ImageDate,geometry
8401,nbvIuawHCWIUJyz5LETztw,1,0,1,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.66198728282843,-73.98679257175033,POINT (-73.98679257175033 40.66198728282843),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nbvIuawHCWIUJyz5LETztw,2017-11,POINT (-73.98679257175033 40.66198728282843)
8402,nc4Ox9DcFWYwAm-zde0zaw,4,0,4,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.63975892458652,-74.00145434324904,POINT (-74.00145434324904 40.63975892458652),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nc4Ox9DcFWYwAm-zde0zaw,2019-07,POINT (-74.00145434324904 40.63975892458652)
8403,nc83Cdy_xX8GxSPsyi7PUg,6,2,4,0,2,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.63854835152984,-73.9482648307788,POINT (-73.9482648307788 40.63854835152984),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nc83Cdy_xX8GxSPsyi7PUg,2020-11,POINT (-73.9482648307788 40.63854835152984)
8404,nccbs-Vq_YVI9OmHxFSGKA,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.65739786278544,-73.91142892542085,POINT (-73.91142892542085 40.65739786278544),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nccbs-Vq_YVI9OmHxFSGKA,2019-11,POINT (-73.91142892542085 40.65739786278544)
8405,nd7_9d1kH7KBQD_-BfnV_A,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.64499363860168,-73.8881937874507,POINT (-73.8881937874507 40.64499363860168),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nd7_9d1kH7KBQD_-BfnV_A,2018-08,POINT (-73.8881937874507 40.64499363860168)
8406,ndeDKW0sKLGWaERjwWmaQA,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.67221516160274,-73.94471173148145,POINT (-73.94471173148145 40.67221516160274),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=ndeDKW0sKLGWaERjwWmaQA,2020-11,POINT (-73.94471173148145 40.67221516160274)
8407,ne1l-fN0i_yoRkeIqnblqQ,3,0,2,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,Unanimous,2 vs 1,Unanimous,40.6466715530158,-73.95486637390633,POINT (-73.95486637390633 40.6466715530158),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=ne1l-fN0i_yoRkeIqnblqQ,2020-11,POINT (-73.95486637390633 40.6466715530158)
8408,nedztWlY0qw8NllZc9desg,2,0,0,0,0,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,2 vs 1,2 vs 1,Unanimous,40.72161039306852,-73.944782034686,POINT (-73.944782034686 40.72161039306852),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nedztWlY0qw8NllZc9desg,2019-07,POINT (-73.944782034686 40.72161039306852)
8409,nfOxe8Tb4NoEcrU9mR3EwQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.64705417764533,-73.99396595955167,POINT (-73.99396595955167 40.64705417764533),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nfOxe8Tb4NoEcrU9mR3EwQ,2019-06,POINT (-73.99396595955167 40.64705417764533)
8410,nflc_fD9VzuLyV0UZ3KvHw,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,Unanimous,40.58171974011552,-73.95377586350233,POINT (-73.95377586350233 40.58171974011552),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nflc_fD9VzuLyV0UZ3KvHw,2019-10,POINT (-73.95377586350233 40.58171974011552)
8411,ngDKDHMFx3RpoTn88pnTMg,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.68413117585424,-73.9229877323401,POINT (-73.9229877323401 40.68413117585424),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=ngDKDHMFx3RpoTn88pnTMg,2020-11,POINT (-73.9229877323401 40.68413117585424)
8412,nh-C2KWgXSebbt5paZqIyg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.69581182665361,-73.99844299244339,POINT (-73.99844299244339 40.69581182665361),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nh-C2KWgXSebbt5paZqIyg,2020-11,POINT (-73.99844299244339 40.69581182665361)
8413,nh5wfrOA8ga4xO2e8yLdAQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.67591692714868,-74.00134916555449,POINT (-74.00134916555449 40.67591692714868),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nh5wfrOA8ga4xO2e8yLdAQ,2014-09,POINT (-74.00134916555449 40.67591692714868)
8414,nhVFBR_REjTz2wOEi3WYUg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.62897179822488,-73.89722504392536,POINT (-73.89722504392536 40.62897179822488),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nhVFBR_REjTz2wOEi3WYUg,2011-06,POINT (-73.89722504392536 40.62897179822488)
8415,nhw1w7m6NyrpWhGYTD0S4w,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,40.64471054463733,-73.92486653194777,POINT (-73.92486653194777 40.64471054463733),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nhw1w7m6NyrpWhGYTD0S4w,2020-11,POINT (-73.92486653194777 40.64471054463733)
8416,ni077lwHbemGDu4L6Z8vqg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.63959443040792,-73.88967167657725,POINT (-73.88967167657725 40.63959443040792),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=ni077lwHbemGDu4L6Z8vqg,2018-06,POINT (-73.88967167657725 40.63959443040792)
8417,niVFn3AFvGZSbJHg1ReMTg,2,0,2,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.64321291745739,-73.9149569936251,POINT (-73.9149569936251 40.64321291745739),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=niVFn3AFvGZSbJHg1ReMTg,2019-08,POINT (-73.9149569936251 40.64321291745739)
8418,nj2sbJfToTsb-r-hcPcHUg,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.71071216327623,-73.9564835180188,POINT (-73.9564835180188 40.71071216327623),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nj2sbJfToTsb-r-hcPcHUg,2020-11,POINT (-73.9564835180188 40.71071216327623)
8419,njJ_yR1v_Omrdbz8UMd9fQ,5,0,5,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.68001108724017,-74.00701128374962,POINT (-74.00701128374962 40.68001108724017),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=njJ_yR1v_Omrdbz8UMd9fQ,2019-07,POINT (-74.00701128374962 40.68001108724017)
8420,njXjQtWhPL41CtX1SAUiHg,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.5844305,-73.9731815,POINT (-73.9731815 40.5844305),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=njXjQtWhPL41CtX1SAUiHg,2019-11,POINT (-73.9731815 40.5844305)
8421,nkS4P1E9Rvir3vY7BpT2bg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.62498624685612,-73.92948258780153,POINT (-73.92948258780153 40.62498624685612),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nkS4P1E9Rvir3vY7BpT2bg,2013-09,POINT (-73.92948258780153 40.62498624685612)
8422,nkU3jeB_ZsSaZbNbrKbjlA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.59913893206193,-73.98607357721241,POINT (-73.98607357721241 40.59913893206193),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nkU3jeB_ZsSaZbNbrKbjlA,2015-08,POINT (-73.98607357721241 40.59913893206193)
8423,nl018Z9RrFAaWN8VqfPC0w,2,0,2,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.59591102629707,-73.9831466372667,POINT (-73.9831466372667 40.59591102629707),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nl018Z9RrFAaWN8VqfPC0w,2019-11,POINT (-73.9831466372667 40.59591102629707)
8424,nlSD5UFtuOp-AO1b0ZFURg,2,0,1,0,0,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,40.68307937257651,-73.88257062935247,POINT (-73.88257062935247 40.68307937257651),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nlSD5UFtuOp-AO1b0ZFURg,2018-06,POINT (-73.88257062935247 40.68307937257651)
8425,nlbZF-ACmqiRCnzH9VXW5Q,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.5917004113529,-73.94006489908023,POINT (-73.94006489908023 40.5917004113529),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nlbZF-ACmqiRCnzH9VXW5Q,2019-10,POINT (-73.94006489908023 40.5917004113529)
8426,nlqC2x8VbS9QcFDhKFX_4w,4,0,4,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.67716619031955,-73.99418134444926,POINT (-73.99418134444926 40.67716619031955),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nlqC2x8VbS9QcFDhKFX_4w,2019-11,POINT (-73.99418134444926 40.67716619031955)
8427,nlzC05sQ53UcgORtz9kAGg,3,0,3,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.64800249599411,-73.95269377763928,POINT (-73.95269377763928 40.64800249599411),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nlzC05sQ53UcgORtz9kAGg,2020-11,POINT (-73.95269377763928 40.64800249599411)
8428,nnE_F1Y1DBFmSIYl6Q-CRQ,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,Unanimous,40.68439533473527,-73.9591053954524,POINT (-73.9591053954524 40.68439533473527),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nnE_F1Y1DBFmSIYl6Q-CRQ,2020-11,POINT (-73.9591053954524 40.68439533473527)
8429,nngi2X8OQXZlzYWPHxOEyg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.63058705116962,-74.03410594580805,POINT (-74.03410594580805 40.63058705116962),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nngi2X8OQXZlzYWPHxOEyg,2019-06,POINT (-74.03410594580805 40.63058705116962)
8430,np8hcNOYt3kV4Xddnec1jg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.65465966631508,-74.01113965901067,POINT (-74.01113965901067 40.65465966631508),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=np8hcNOYt3kV4Xddnec1jg,2019-07,POINT (-74.01113965901067 40.65465966631508)
8431,nqsXM5c8jDA-ufVYIlVILw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.62405110661719,-73.91961266474091,POINT (-73.91961266474091 40.62405110661719),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nqsXM5c8jDA-ufVYIlVILw,2019-10,POINT (-73.91961266474091 40.62405110661719)
8432,nr--T7Z-kDGjM4vPs0xg1A,0,0,0,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.67839663628958,-73.91299081374049,POINT (-73.91299081374049 40.67839663628958),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nr--T7Z-kDGjM4vPs0xg1A,2020-11,POINT (-73.91299081374049 40.67839663628958)
8433,nr1I70qcbvBlwBo_Rw0OFw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.72387668931106,-73.93756145762455,POINT (-73.93756145762455 40.72387668931106),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nr1I70qcbvBlwBo_Rw0OFw,2020-11,POINT (-73.93756145762455 40.72387668931106)
8434,nrACkDI6tDSDRH0B8pPKVA,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.6940250504258,-73.99642816573183,POINT (-73.99642816573183 40.6940250504258),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nrACkDI6tDSDRH0B8pPKVA,2020-11,POINT (-73.99642816573183 40.6940250504258)
8435,nrIyGSSkR1JhLmOoSxGK9w,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.65784879327846,-74.004231981859,POINT (-74.004231981859 40.65784879327846),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nrIyGSSkR1JhLmOoSxGK9w,2020-11,POINT (-74.004231981859 40.65784879327846)
8436,nrani22og7C4gWLfXfr0nw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.611449,-74.0331319,POINT (-74.0331319 40.611449),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nrani22og7C4gWLfXfr0nw,2019-07,POINT (-74.0331319 40.611449)
8437,nrk_iDHpCy8gv19t86TN3g,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.66046194331513,-73.88670352443647,POINT (-73.88670352443647 40.66046194331513),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nrk_iDHpCy8gv19t86TN3g,2018-08,POINT (-73.88670352443647 40.66046194331513)
8438,nrrFbNK1pPiAx6zl4NiCoA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.61529086001514,-73.97629371094021,POINT (-73.97629371094021 40.61529086001514),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nrrFbNK1pPiAx6zl4NiCoA,2020-11,POINT (-73.97629371094021 40.61529086001514)
8439,nssb_ddkWtyeazw0N4mmwQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.57563868942863,-73.96388654844762,POINT (-73.96388654844762 40.57563868942863),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nssb_ddkWtyeazw0N4mmwQ,2019-10,POINT (-73.96388654844762 40.57563868942863)
8440,nt8e2ShcksIScXpLMaCDYQ,2,0,2,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,Unanimous,Unanimous,2 vs 1,40.68612961525687,-73.94446084760817,POINT (-73.94446084760817 40.68612961525687),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nt8e2ShcksIScXpLMaCDYQ,2020-11,POINT (-73.94446084760817 40.68612961525687)
8441,ntFx9Xcma47JLjiRu0_Blg,3,1,1,0,0,1,0,All disagree,2 vs 1,All disagree,Unanimous,Unanimous,2 vs 1,Unanimous,40.68140168835188,-73.9534728794633,POINT (-73.9534728794633 40.68140168835188),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=ntFx9Xcma47JLjiRu0_Blg,2020-11,POINT (-73.9534728794633 40.68140168835188)
8442,ntNs9k23WGl8hDuySXVfCg,1,0,0,0,0,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.68153146869589,-73.91963123337946,POINT (-73.91963123337946 40.68153146869589),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=ntNs9k23WGl8hDuySXVfCg,2020-11,POINT (-73.91963123337946 40.68153146869589)
8443,nuBGTKowR8UXe_3ypy8_Lg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.62410974998584,-73.98159042683467,POINT (-73.98159042683467 40.62410974998584),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nuBGTKowR8UXe_3ypy8_Lg,2020-11,POINT (-73.98159042683467 40.62410974998584)
8444,nuK71FrWZM6uzN5dueMvLQ,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.59518173597874,-73.99242956417612,POINT (-73.99242956417612 40.59518173597874),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nuK71FrWZM6uzN5dueMvLQ,2018-05,POINT (-73.99242956417612 40.59518173597874)
8445,nux-UE26M3D1UXyPt0jzAA,3,0,3,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.67670918306401,-73.881437544562,POINT (-73.881437544562 40.67670918306401),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nux-UE26M3D1UXyPt0jzAA,2019-11,POINT (-73.881437544562 40.67670918306401)
8446,nvBEZlsAAkDvKp0aB6QMFg,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.64430893416669,-73.89108672380706,POINT (-73.89108672380706 40.64430893416669),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nvBEZlsAAkDvKp0aB6QMFg,2018-06,POINT (-73.89108672380706 40.64430893416669)
8447,nvbi7RMBbUM2Sv6D4bOQKw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.58977510787968,-73.93796910297652,POINT (-73.93796910297652 40.58977510787968),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nvbi7RMBbUM2Sv6D4bOQKw,2019-10,POINT (-73.93796910297652 40.58977510787968)
8448,nvndH2pK7KszKM_8LEAlDA,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.70459165262218,-73.93905691395655,POINT (-73.93905691395655 40.70459165262218),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nvndH2pK7KszKM_8LEAlDA,2020-10,POINT (-73.93905691395655 40.70459165262218)
8449,nwIk5aaq7q1tVxglsHexOQ,3,1,2,0,1,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.62953058764871,-73.9799947365734,POINT (-73.9799947365734 40.62953058764871),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nwIk5aaq7q1tVxglsHexOQ,2020-11,POINT (-73.9799947365734 40.62953058764871)
8450,nwMJgfZ54y6k_Oz59GZy4Q,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.57704555462982,-73.9815838805731,POINT (-73.9815838805731 40.57704555462982),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nwMJgfZ54y6k_Oz59GZy4Q,2019-11,POINT (-73.9815838805731 40.57704555462982)
8451,nwfTA2-ytHpoTxraTIcCDg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.66909345308941,-73.88657760024952,POINT (-73.88657760024952 40.66909345308941),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nwfTA2-ytHpoTxraTIcCDg,2018-06,POINT (-73.88657760024952 40.66909345308941)
8452,nwhDaRdtEd0PI8KPvyHHlQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.65776442948346,-73.89433964480152,POINT (-73.89433964480152 40.65776442948346),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nwhDaRdtEd0PI8KPvyHHlQ,2019-07,POINT (-73.89433964480152 40.65776442948346)
8453,nxgAyNLBhELGw-le3ZSayg,1,0,0,0,0,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.68417278608761,-73.99216638327357,POINT (-73.99216638327357 40.68417278608761),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nxgAyNLBhELGw-le3ZSayg,2020-11,POINT (-73.99216638327357 40.68417278608761)
8454,nxxrTav5VJq3OhDq1OmIbQ,2,0,2,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,2 vs 1,Unanimous,Unanimous,40.70558846194043,-73.9155587386589,POINT (-73.9155587386589 40.70558846194043),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nxxrTav5VJq3OhDq1OmIbQ,2020-10,POINT (-73.9155587386589 40.70558846194043)
8455,nyVdKDVDDw1FKlLK08KyiQ,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.64415356404199,-73.87744640455762,POINT (-73.87744640455762 40.64415356404199),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nyVdKDVDDw1FKlLK08KyiQ,2018-06,POINT (-73.87744640455762 40.64415356404199)
8456,nyYohgXdjARYybTqFa6E-A,1,1,0,0,0,1,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,Unanimous,All disagree,2 vs 1,40.5887531743873,-73.9472863966249,POINT (-73.9472863966249 40.5887531743873),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nyYohgXdjARYybTqFa6E-A,2019-10,POINT (-73.9472863966249 40.5887531743873)
8457,nyaks7MNyw9tszJtC4jk3A,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.64295981127755,-73.97732359980034,POINT (-73.97732359980034 40.64295981127755),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nyaks7MNyw9tszJtC4jk3A,2020-11,POINT (-73.97732359980034 40.64295981127755)
8458,nzDn637pnvKab0-hcc5zIQ,0,0,0,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,40.63019916638452,-73.93270690991389,POINT (-73.93270690991389 40.63019916638452),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nzDn637pnvKab0-hcc5zIQ,2019-11,POINT (-73.93270690991389 40.63019916638452)
8459,nzPQ0a7QryxyOVtZx1R_dw,3,3,2,0,1,2,0,2 vs 1,All disagree,2 vs 1,Unanimous,2 vs 1,All disagree,Unanimous,40.68116442993816,-74.00456571182471,POINT (-74.00456571182471 40.68116442993816),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nzPQ0a7QryxyOVtZx1R_dw,2020-11,POINT (-74.00456571182471 40.68116442993816)
8460,nzWmHViCwV8tHY7c3rXY8A,1,0,1,0,0,0,0,All disagree,Unanimous,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,40.59200100396707,-73.95699840754776,POINT (-73.95699840754776 40.59200100396707),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=nzWmHViCwV8tHY7c3rXY8A,2019-10,POINT (-73.95699840754776 40.59200100396707)
8461,o-54-7yWcXS_PBKO4H-unw,4,0,4,0,0,0,0,All disagree,Unanimous,All disagree,2 vs 1,Unanimous,Unanimous,Unanimous,40.58552325156922,-73.94772381023058,POINT (-73.94772381023058 40.58552325156922),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o-54-7yWcXS_PBKO4H-unw,2019-10,POINT (-73.94772381023058 40.58552325156922)
8462,o-d5-EH_O6RgLXk1M6bLow,2,0,2,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.65357315577769,-73.92280204908151,POINT (-73.92280204908151 40.65357315577769),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o-d5-EH_O6RgLXk1M6bLow,2018-08,POINT (-73.92280204908151 40.65357315577769)
8463,o08XVj8k90yRKuw7tSzxPw,3,0,3,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.68676093877954,-73.99053052876876,POINT (-73.99053052876876 40.68676093877954),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o08XVj8k90yRKuw7tSzxPw,2020-11,POINT (-73.99053052876876 40.68676093877954)
8464,o0IFgHAx5hwr5Q6I0_CF7Q,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.64692229137255,-73.94824895559185,POINT (-73.94824895559185 40.64692229137255),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o0IFgHAx5hwr5Q6I0_CF7Q,2020-11,POINT (-73.94824895559185 40.64692229137255)
8465,o0jEhthcGOa0DspTFegaVw,5,0,5,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.7059125276043,-73.96012834310382,POINT (-73.96012834310382 40.7059125276043),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o0jEhthcGOa0DspTFegaVw,2020-11,POINT (-73.96012834310382 40.7059125276043)
8466,o0vAOiW0elpaGB9uXpR_Bw,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.6385010324572,-73.97342841067206,POINT (-73.97342841067206 40.6385010324572),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o0vAOiW0elpaGB9uXpR_Bw,2020-11,POINT (-73.97342841067206 40.6385010324572)
8467,o11Mpo4D4F6ZIFt7ucL3hQ,1,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,40.70740046384829,-73.95043272330145,POINT (-73.95043272330145 40.70740046384829),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o11Mpo4D4F6ZIFt7ucL3hQ,2020-11,POINT (-73.95043272330145 40.70740046384829)
8468,o1HurX8K4K_grkOrG-HKYg,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.64380343791638,-73.93913082228049,POINT (-73.93913082228049 40.64380343791638),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=o1HurX8K4K_grkOrG-HKYg,2018-06,POINT (-73.93913082228049 40.64380343791638)
